id,end_time,long_fibe_pre,fiber_length,fiber_fibrillation,fiber_teisting,fiber_fine,fiber_thickness,fiber_width,fiber_breaken,power,flow,concentration,check_weight,paper_thickness,formula,knife_service_time,paper_tension_vertically_average
523,2019-07-15 17:03:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.06584362139917699,0.1566383257030739,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.006309840557851251,700.0
524,2019-07-16 02:05:00,0.3999759990399616,0.5473530385993544,0.9285775818649962,0.3003183554669384,0.31489064869219163,0.27916151018529334,0.6250690892497008,0.6279993083944655,0.846153846153846,0.0,0.33333333333333215,0.09465020576131689,0.16285153695225635,（2件海豚)：（2件绿桉+2件鹦鹉） = 33.33%：66.67%,0.007497317496169092,761.0
525,2019-07-16 05:02:00,0.36925477019080766,0.5177534298019948,0.9283388783690201,0.28945472875251443,0.30401859347622917,0.2608753830830004,0.6245498282249144,0.6063045248636634,0.846153846153846,0.0,0.33333333333333215,0.0672153635116598,0.14094179202092866,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.0078851097804537,665.0
526,2019-07-16 09:08:00,0.36925477019080766,0.5177534298019948,0.9283388783690201,0.28945472875251443,0.30401859347622917,0.2608753830830004,0.6245498282249144,0.6063045248636634,0.846153846153846,0.0,0.33333333333333215,0.04663923182441698,0.16841072596468276,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.008424075328103495,689.0
527,2019-07-16 13:52:00,0.36925477019080766,0.5182248050436884,0.9261866838038355,0.2906861700630059,0.3051365515337423,0.2698685906088514,0.6241755437368681,0.6048219617697139,0.846153846153846,0.0,0.3777777777777782,0.043209876543209846,0.16906474820143885,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.009046295716447158,632.0
528,2019-07-16 17:14:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.06447187928669418,0.16350555918901238,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.009488860922240893,625.0
529,2019-07-16 20:14:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.05692729766803839,0.15467625899280574,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.009883225957106596,611.0
530,2019-07-17 00:02:00,0.36925477019080766,0.5177534298019948,0.9283388783690201,0.28945472875251443,0.30401859347622917,0.2608753830830004,0.6245498282249144,0.6063045248636634,0.846153846153846,0.0,0.33333333333333215,0.04115226337448552,0.14388489208633087,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.01038275500126982,644.0
531,2019-07-17 03:19:00,0.36925477019080766,0.5177534298019948,0.9283388783690201,0.28945472875251443,0.30401859347622917,0.2608753830830004,0.6245498282249144,0.6063045248636634,0.846153846153846,0.0,0.33333333333333215,0.0672153635116598,0.16317854807063437,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.010814365622761729,619.0
532,2019-07-17 08:24:00,0.36925477019080766,0.5177534298019948,0.9283388783690201,0.28945472875251443,0.30401859347622917,0.2608753830830004,0.6245498282249144,0.6063045248636634,0.846153846153846,0.0,0.33333333333333215,0.057613168724279795,0.14388489208633087,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.01148259526517306,782.0
